Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
1.5476190476190474,0.0,1.8396564065855405,1.9642857142857142,2.5,5.0,0.0,0.7857142857142856,3.333333333333333,1.25,5.0,1.2759347024749867,3.066653282473399,0.0,5.0,0.0,0.0,3.333333333333333,3.3333333333333335,1.25,1.6666666666666667,0.0,1.125,1.9444444444444446,2.6666666666666665,1.4705882352941178,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2.380952380952381,0.0,1.6857551896921974,0.8928571428571428,2.5,1.6666666666666667,0.0,3.4999999999999996,0.0,1.25,5.0,1.1374407582938388,2.7349929732985343,3.8888888888888893,5.0,0.35714285714285676,0.0,5.0,5.0,2.125,2.5,3.333333333333333,1.625,3.055555555555556,0.3333333333333333,2.6470588235294117,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
2.4999999999999996,0.0,1.0952040085898354,0.17857142857142858,3.75,5.0,0.0,3.5714285714285707,1.6666666666666667,1.25,3.333333333333333,0.9331226961558714,3.7912065850230876,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,2.5,3.3333333333333335,3.333333333333333,2.5,1.9444444444444446,3.6666666666666665,2.9411764705882355,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.285714285714285,0.0,2.5733715103793844,0.7142857142857143,1.25,0.0,5.0,3.9999999999999996,3.333333333333333,5.0,0.0,4.843865192206424,1.2878939971893195,2.2222222222222223,0.0,0.0,0.0,3.333333333333333,1.6666666666666667,3.0,3.3333333333333335,1.6666666666666667,0.5,0.5555555555555556,0.3333333333333333,0.5882352941176471,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0
3.6904761904761902,0.0,3.564781675017896,0.5357142857142857,1.25,0.0,5.0,3.9285714285714284,1.6666666666666667,5.0,3.333333333333333,4.660874144286466,2.0136518771331056,1.1111111111111112,0.0,0.7142857142857144,0.0,3.333333333333333,1.6666666666666667,2.875,1.6666666666666667,5.0,0.125,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.714285714285714,0.0,2.108088761632069,3.9285714285714293,2.5,1.6666666666666667,5.0,4.2142857142857135,5.0,0.0,5.0,0.4518167456556082,3.9221039951816907,0.5555555555555556,5.0,0.0,0.0,1.6666666666666667,3.3333333333333335,0.75,2.5,3.333333333333333,0.75,1.3888888888888888,0.3333333333333333,1.1764705882352942,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
2.619047619047619,0.0,0.7158196134574089,0.8928571428571428,2.5,1.6666666666666667,0.0,3.214285714285714,3.333333333333333,3.75,3.333333333333333,3.2195892575039493,3.6679381650271026,3.8888888888888893,0.0,1.4285714285714288,0.0,3.333333333333333,0.0,2.75,2.5,3.333333333333333,2.5,1.6666666666666667,1.6666666666666665,3.823529411764706,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
2.7380952380952377,0.0,0.5905511811023623,1.6071428571428572,1.25,5.0,5.0,1.8571428571428572,3.333333333333333,1.25,5.0,1.3746708794102158,2.2758482232483437,3.8888888888888893,0.0,1.0714285714285712,0.0,5.0,0.0,2.0,2.5,3.333333333333333,1.75,0.8333333333333334,0.3333333333333333,2.9411764705882355,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
1.6666666666666665,0.0,1.739441660701503,1.25,1.25,3.333333333333333,0.0,2.4999999999999996,1.6666666666666667,1.25,1.6666666666666667,1.1108478146392837,4.523188114836378,0.5555555555555556,5.0,0.0,0.0,5.0,0.0,1.625,1.6666666666666667,3.333333333333333,1.625,3.3333333333333335,3.6666666666666665,2.6470588235294117,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
0.714285714285714,1.0,2.5447387258410883,0.0,2.5,1.6666666666666667,5.0,2.214285714285714,3.333333333333333,0.0,5.0,0.33807266982622436,0.1859064444890584,1.1111111111111112,5.0,1.7857142857142856,0.0,0.0,1.6666666666666667,0.75,1.6666666666666667,1.6666666666666667,0.25,0.0,0.6666666666666666,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
2.4999999999999996,0.0,1.1095204008589836,2.1428571428571432,3.75,3.333333333333333,0.0,4.571428571428571,1.6666666666666667,3.75,1.6666666666666667,4.24275934702475,3.0596265810078296,3.3333333333333335,5.0,0.7142857142857144,0.0,5.0,3.3333333333333335,2.625,3.3333333333333335,3.333333333333333,2.375,2.5,5.0,0.5882352941176471,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.880952380952381,0.0,2.5626342161775235,0.8928571428571428,1.25,1.6666666666666667,5.0,1.5714285714285712,3.333333333333333,0.0,3.333333333333333,0.33122696155871506,4.7305761895201766,4.444444444444445,0.0,2.1428571428571423,0.0,5.0,0.0,0.875,1.6666666666666667,1.6666666666666667,0.25,0.5555555555555556,0.6666666666666666,0.5882352941176471,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2.142857142857143,0.0,4.735146743020759,2.3214285714285716,0.0,3.333333333333333,5.0,2.714285714285714,3.333333333333333,1.25,5.0,1.4684044233807265,0.547480425617346,0.0,5.0,2.1428571428571423,0.0,0.0,1.6666666666666667,2.125,1.6666666666666667,1.6666666666666667,2.0,2.2222222222222223,1.3333333333333333,3.235294117647059,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1.4285714285714284,0.0,2.6879026485325697,1.0714285714285714,3.75,3.333333333333333,5.0,1.3571428571428572,3.333333333333333,1.25,3.333333333333333,0.6535018430753028,1.8500301144348523,0.5555555555555556,0.0,0.7142857142857144,0.0,0.0,5.0,1.25,3.3333333333333335,1.6666666666666667,1.25,1.9444444444444446,2.6666666666666665,2.6470588235294117,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.380952380952381,0.0,1.1846814602720115,0.0,2.5,3.333333333333333,5.0,0.5,5.0,0.0,3.333333333333333,0.48314902580305424,0.7849829351535837,0.5555555555555556,0.0,0.7142857142857144,0.0,5.0,1.6666666666666667,0.875,1.6666666666666667,5.0,0.875,1.6666666666666667,1.6666666666666665,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1.1904761904761902,1.0,4.989262705798139,0.0,2.5,0.0,5.0,4.428571428571429,3.333333333333333,0.0,3.333333333333333,0.5002632964718272,2.741015860269022,1.6666666666666667,0.0,1.4285714285714288,0.0,5.0,1.6666666666666667,0.625,2.5,5.0,0.375,0.5555555555555556,0.3333333333333333,0.5882352941176471,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
1.5476190476190474,0.0,0.322118826055834,0.17857142857142858,3.75,3.333333333333333,5.0,0.1428571428571428,3.333333333333333,0.0,5.0,0.44391785150078983,1.134912668138928,0.0,5.0,2.5,0.0,1.6666666666666667,1.6666666666666667,0.375,1.6666666666666667,0.0,0.25,0.5555555555555556,0.6666666666666666,0.5882352941176471,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
2.142857142857143,0.0,2.6592698639942736,0.0,5.0,5.0,0.0,1.0714285714285712,3.333333333333333,1.25,5.0,1.4860452869931542,2.646456534832363,2.2222222222222223,0.0,1.4285714285714288,0.0,1.6666666666666667,0.0,0.875,5.0,3.333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
1.6666666666666665,0.0,1.1632068718682893,0.0,2.5,0.0,5.0,0.2142857142857144,3.333333333333333,1.25,5.0,1.356766719325961,1.7633005420598276,0.5555555555555556,5.0,3.928571428571429,5.0,1.6666666666666667,1.6666666666666667,1.125,2.5,3.333333333333333,1.125,2.2222222222222223,2.333333333333333,2.3529411764705883,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
1.1904761904761902,0.0,0.06442376521116677,0.5357142857142857,2.5,1.6666666666666667,5.0,0.9285714285714284,3.333333333333333,1.25,3.333333333333333,0.8457082675092154,1.3589640634410762,0.5555555555555556,0.0,1.4285714285714288,0.0,1.6666666666666667,0.0,0.625,2.5,5.0,0.625,1.1111111111111112,0.0,1.1764705882352942,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
1.5476190476190474,1.0,0.5261274158911955,0.8928571428571428,3.75,1.6666666666666667,5.0,3.285714285714285,0.0,1.25,3.333333333333333,1.3593996840442337,3.7432242521582006,2.2222222222222223,5.0,2.5,0.0,1.6666666666666667,0.0,1.5,2.5,1.6666666666666667,0.875,1.9444444444444446,2.333333333333333,2.058823529411765,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
3.809523809523809,0.0,0.7659269863994274,1.25,3.75,5.0,5.0,1.714285714285714,3.333333333333333,0.0,1.6666666666666667,0.7546076882569772,1.5838185103392892,3.8888888888888893,0.0,1.4285714285714288,0.0,5.0,1.6666666666666667,0.5,1.6666666666666667,3.333333333333333,0.25,0.5555555555555556,0.6666666666666666,0.5882352941176471,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
2.4999999999999996,0.0,3.686471009305655,0.0,2.5,3.333333333333333,5.0,1.2857142857142856,5.0,2.5,5.0,2.265402843601896,1.7763501304958844,0.0,0.0,2.1428571428571423,0.0,0.0,5.0,2.375,4.166666666666667,1.6666666666666667,2.25,2.7777777777777777,1.0,2.058823529411765,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0238095238095233,0.0,2.53042233357194,2.678571428571429,2.5,0.0,5.0,3.857142857142857,5.0,0.0,1.6666666666666667,0.37309110057925227,2.8879743023489257,0.0,0.0,0.7142857142857144,0.0,3.333333333333333,1.6666666666666667,0.75,4.166666666666667,3.333333333333333,0.625,1.1111111111111112,0.0,0.8823529411764706,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1.6666666666666665,0.0,0.9914101646385112,0.7142857142857143,1.25,1.6666666666666667,5.0,1.2857142857142856,3.333333333333333,1.25,1.6666666666666667,1.4520800421274354,1.3645854246135316,0.5555555555555556,0.0,1.0714285714285712,0.0,5.0,1.6666666666666667,1.25,2.5,3.333333333333333,1.25,2.2222222222222223,1.6666666666666665,0.8823529411764706,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
0.9523809523809521,1.0,4.39513242662849,3.5714285714285716,2.5,0.0,5.0,0.5,3.333333333333333,0.0,3.333333333333333,0.36018957345971564,3.4689821321019876,0.5555555555555556,0.0,3.2142857142857144,5.0,3.333333333333333,1.6666666666666667,0.125,0.0,1.6666666666666667,0.125,0.2777777777777778,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4285714285714284,0.0,0.6657122405153901,0.17857142857142858,2.5,3.333333333333333,5.0,4.928571428571429,1.6666666666666667,1.25,5.0,0.827540810953133,2.7576791808873717,0.5555555555555556,0.0,2.8571428571428568,0.0,0.0,5.0,1.375,2.5,3.333333333333333,1.375,2.7777777777777777,3.333333333333333,2.3529411764705883,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2.380952380952381,0.0,0.40801717967072304,3.9285714285714293,2.5,5.0,5.0,1.0,1.6666666666666667,2.5,3.333333333333333,2.242496050552923,1.3437060831158403,0.0,0.0,3.571428571428571,5.0,1.6666666666666667,0.0,1.25,1.6666666666666667,3.333333333333333,1.125,1.9444444444444446,0.3333333333333333,2.3529411764705883,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
0.3571428571428572,0.0,4.4416607015032215,3.7500000000000004,0.0,3.333333333333333,5.0,1.3571428571428572,3.333333333333333,0.0,3.333333333333333,0.6419167983149026,4.487050793013451,0.5555555555555556,0.0,0.0,0.0,3.333333333333333,0.0,0.375,1.6666666666666667,3.333333333333333,0.375,0.5555555555555556,0.3333333333333333,0.5882352941176471,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
2.0238095238095233,0.0,3.035075161059413,1.0714285714285714,2.5,3.333333333333333,5.0,2.0714285714285716,3.333333333333333,2.5,3.333333333333333,2.4254870984728805,3.3677976309977917,1.6666666666666667,0.0,3.571428571428571,5.0,1.6666666666666667,0.0,2.125,2.5,5.0,1.0,1.3888888888888888,0.3333333333333333,1.7647058823529411,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
0.9523809523809521,0.0,4.928418038654259,0.0,2.5,3.333333333333333,0.0,3.857142857142857,3.333333333333333,1.25,1.6666666666666667,1.4186413902053712,4.953423007428227,0.5555555555555556,0.0,3.2142857142857144,5.0,0.0,1.6666666666666667,0.75,5.0,0.0,0.75,1.3888888888888888,0.3333333333333333,1.1764705882352942,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5476190476190474,1.0,1.5068002863278454,0.17857142857142858,2.5,1.6666666666666667,5.0,4.571428571428571,3.333333333333333,0.0,5.0,0.714323328067404,3.8118851636217626,3.3333333333333335,5.0,0.7142857142857144,0.0,3.333333333333333,1.6666666666666667,0.875,1.6666666666666667,0.0,0.25,0.5555555555555556,0.6666666666666666,0.5882352941176471,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1.6666666666666665,0.0,3.435934144595562,0.17857142857142858,2.5,3.333333333333333,0.0,3.214285714285714,3.333333333333333,0.0,1.6666666666666667,0.3583464981569247,0.3738205179682795,0.5555555555555556,0.0,0.7142857142857144,0.0,3.333333333333333,1.6666666666666667,1.0,3.3333333333333335,3.333333333333333,1.0,0.0,0.0,2.058823529411765,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1.6666666666666665,0.0,2.959914101646385,1.6071428571428572,2.5,5.0,5.0,1.7857142857142856,3.333333333333333,1.25,5.0,1.1550816219062663,3.9367596868098778,0.5555555555555556,0.0,0.35714285714285676,0.0,5.0,0.0,1.25,1.6666666666666667,1.6666666666666667,1.25,1.9444444444444446,0.0,2.3529411764705883,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
1.9047619047619047,0.0,4.29849677881174,0.17857142857142858,3.75,5.0,5.0,2.285714285714285,1.6666666666666667,0.0,3.333333333333333,0.4631384939441811,1.269223047580807,1.6666666666666667,0.0,0.35714285714285676,0.0,3.333333333333333,1.6666666666666667,1.75,2.5,3.333333333333333,0.875,0.8333333333333334,1.6666666666666665,2.058823529411765,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1.7857142857142856,0.0,1.6141732283464567,0.7142857142857143,3.75,5.0,0.0,3.142857142857143,3.333333333333333,2.5,1.6666666666666667,2.861769352290679,4.270226862075888,3.3333333333333335,0.0,0.0,0.0,1.6666666666666667,3.3333333333333335,1.5,1.6666666666666667,3.333333333333333,1.25,1.6666666666666667,2.6666666666666665,2.3529411764705883,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
3.452380952380952,0.0,3.1531853972798856,0.17857142857142858,1.25,0.0,0.0,2.4999999999999996,3.333333333333333,1.25,5.0,1.069246972090574,1.0630395502911063,2.7777777777777777,0.0,0.7142857142857144,0.0,3.333333333333333,5.0,2.5,1.6666666666666667,3.333333333333333,0.625,0.0,0.0,1.1764705882352942,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4285714285714284,0.0,2.931281317108089,0.0,2.5,5.0,5.0,0.5714285714285712,0.0,0.0,3.333333333333333,0.7435492364402316,4.473198152981329,1.6666666666666667,0.0,3.571428571428571,5.0,3.333333333333333,3.3333333333333335,0.875,1.6666666666666667,3.333333333333333,0.25,0.5555555555555556,0.0,0.5882352941176471,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
4.761904761904761,0.0,3.7329992841803863,1.4285714285714286,2.5,1.6666666666666667,0.0,3.214285714285714,1.6666666666666667,0.0,1.6666666666666667,0.6153238546603474,1.963260389480024,2.2222222222222223,5.0,3.2142857142857144,5.0,1.6666666666666667,1.6666666666666667,1.125,2.5,1.6666666666666667,0.125,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
2.2619047619047614,1.0,1.871868289191124,0.0,3.75,0.0,5.0,1.1428571428571428,1.6666666666666667,2.5,3.333333333333333,2.527646129541864,2.5753864685806063,2.7777777777777777,0.0,0.0,0.0,3.333333333333333,0.0,2.125,1.6666666666666667,0.0,1.75,0.2777777777777778,3.6666666666666665,2.058823529411765,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
2.380952380952381,0.0,4.5740873299928415,1.4285714285714286,1.25,3.333333333333333,0.0,3.214285714285714,3.333333333333333,0.0,5.0,0.33675618746708796,0.8482232483437062,0.5555555555555556,0.0,0.35714285714285676,0.0,3.333333333333333,0.0,0.25,2.5,3.333333333333333,0.25,0.5555555555555556,0.6666666666666666,0.29411764705882354,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.976190476190476,1.0,4.545454545454546,1.4285714285714286,2.5,0.0,0.0,3.9285714285714284,0.0,1.25,3.333333333333333,1.1419167983149026,1.484641638225256,4.444444444444445,0.0,0.7142857142857144,0.0,1.6666666666666667,0.0,0.875,1.6666666666666667,1.6666666666666667,0.5,0.8333333333333334,0.3333333333333333,0.8823529411764706,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
4.0476190476190474,0.0,0.7874015748031495,4.821428571428571,1.25,5.0,0.0,2.0714285714285716,5.0,3.75,3.333333333333333,3.2222222222222223,1.5332262597871915,1.1111111111111112,5.0,0.0,0.0,1.6666666666666667,1.6666666666666667,3.0,2.5,1.6666666666666667,0.625,0.8333333333333334,0.0,0.5882352941176471,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
